Text_index;;texte
135378_tweet.txt;;mais yéti en vrai moi je le dis pas mais a des gens qui appel ça comme ça  mais est mister freez wesh
254080_tweet.txt;;mais mane latéral droit la jour bobu circonstances motax ma jouer laf gauche
4155_tweet.txt;;il y a aussi une vie réelle lol on squatte pas h sur twitter poir certains il y en a par exemple qui ce font chier a remplir une piscine de l depuis hier soir 
146502_tweet.txt;;mais wesh epic ai une idée pour une prochaine mise a jour  vous nerfez les maraudeur la vous réduisez le nombre car en troupe quand ils sont tous ensemble est vraiment insupportablegrinningfacewithsweat et la sa serais parfait un nerf svp est vraiment chiant la
244663_tweet.txt;;je fais visiter roubaix au gens de ma sto pv qui veut y être
252619_tweet.txt;;ce soir liverpool pourrait cogner chelsea - mais bizarrement ça va envoyer des frappes dans les tribunes hmmmm
173630_tweet.txt;;je rajoute que on a confondu avec une autre fille noir et comme justification on a dit  vous êtes toutes les deux black bien sûr ma copine blanche on lui a rien dit à elle pas de oe es arrogante brf je fais mes sous et je me casse de ce job été
205716_tweet.txt;;rihanna est trop belle jsp ce que vous essayez de prouver la
58307_tweet.txt;;ah mais oui je suis ok pour dire qu ils pouvaient prescrire et nous sommes d accord pour dire que cette loi a eu un impact énorme sur les possibilités de délivrance  au passage l etat a refusé un don de  boites de sanofi mais a commandé un stock à la chine via armée
207508_tweet.txt;;des questions inutiles comme ça ouf
38847_tweet.txt;;achèterai fifa  pour détruire mes potes 
105416_tweet.txt;;ooh bah jpeux te stalk h alors  si tu préfères 
254685_tweet.txt;;oui bon ils se prennent - par les lakers après donc bon
102328_tweet.txt;;comment ça smenerveles prof qui te dise que grâce au  mois tu devrais plus être fatiguer en mode a dormi les  mois la et genre avais un rhythme parfait tout les jours 
62855_tweet.txt;;starfallah béziers wsh  les meuf elle sont à moitié à poil c quoi ça respectez vous un peu 
105211_tweet.txt;;jv voir le cb de ma somi qui est sorti ya qlq minutes et jverrai si jdors après
112770_tweet.txt;;ptdrrrr benji est son ex et son ex beau frère  
189630_tweet.txt;;ah bon  je savais même pas mdrr moi ai vu un comm sous un post de hassan qui parlais de ça mais ai pas vu les snaps si tu les retrouves tu peux idd dessus stp bg 
254101_tweet.txt;;que des princesses vous êtes magnifiques mesdames  
159811_tweet.txt;;hassan sa vie est un film est trop imagines ta femme essaye de ruiner ta carrière pfff
180666_tweet.txt;;xptdrrrrr a marinford tu rajoute kaido et son équipage et big mam ptdrrrrr a plus de marine plus île  bref
126807_tweet.txt;;mdrrrr il a trop cru c t greg guillotin lui  va là-bas tous mes amis issues de famille nombreuses inshaallah je vous souhaite de tous mieux réussir que lui 
122250_tweet.txt;;ai le syndrome adblock je crois dès que je vois une pub youtube de  secondes je pète un câble
73439_tweet.txt;;les lakers ont intérêt de gg
197113_tweet.txt;;il pourrait pas wesh comment il fait ça   par conte il en a rien a foutre également
177941_tweet.txt;;les bucks est une arnaque de ouf
114268_tweet.txt;;titre trompeur contenu indigent conclusion foireuse et gratuitement méchante cet article a odeur la texture de la merde  alors en fait est réellement de la merde comme le site    
258709_tweet.txt;;ont votés pour astro pour faire gagner astro ya pas que bts qui mérite des prix faut arrêter au bout un moment 
178070_tweet.txt;;et on supportera pas liverpool ils aillent se faire foutre on devait gagner et on a pas fait tant pis  
63317_tweet.txt;;ahahah tous ce charabia risque de mettre en lumière westbrook il va se regaler 
77268_tweet.txt;;je pleure  je aime trop de trop  
33838_tweet.txt;;mais mdr genre la sncf ils vont recommencer à nous peter le cul 
106090_tweet.txt;;je crois que le confinement a pas fait du bien à ademo pcq vous jure il a archi grossi
8611_tweet.txt;;bah si est une army qui a fait la liste et autre army qui ont continué à dire des choses horrible alors que surprise astro et bts sont pote et je suis army  donc je ne parle que au personne qui se sentent visé
147866_tweet.txt;;la vidéo hassan elle me fait trop de la peine ça fait des années ils essayent de cracher sur son nom pour quelques minutes de buzz
119033_tweet.txt;;omd comprenais pas pensais tu parlais de notre maroua
178572_tweet.txt;;giannis antetokounmpo  le mec en sort mieux que pat beverly au niveau des critiques perso en parlent  quel bail 
178242_tweet.txt;;tu vois nico je te lavais dis sort pas avec elle sa se voyais ct une pute
71087_tweet.txt;;va voir le ft avc bosh mec lintro et quand bosh arrive est juste fou
160751_tweet.txt;;faut que je trouve des tatoueurs qui tatouent bcp des signes astro pr voir un peu des idées là mais je trouve personne
253968_tweet.txt;;mon gars bosh a été nulpensiveface
264601_tweet.txt;;bon en même temps les vomis haineux de plenel après les affaires bérégovoy et baudis  le soutien à ramadan et aux assassins du  septembre à munich  et ce type veut ériger en conscience  a gerber
257594_tweet.txt;;les stmg ils font du coloriage encore dans leur classe
38163_tweet.txt;;inculte paris à déjà remporter une coupe d europe mais bn va voir la jaquette de fifa  même la tu va pensé au psg footix
125589_tweet.txt;;a pas jimbe mais a sabo jimbe je pense que ça fait déjà un moment il y a des forshadowing de son éventuel mort et sabo on sait toujours pas ce il lui est arrivé
218783_tweet.txt;;jeudi faut pas que je rate épisode des marseillais contre le reste du monde pcq a queen da cruz qui arriveeee  
119107_tweet.txt;;tu préfères niro
58657_tweet.txt;;ptdrrrr est dieudonne le ministre la 
233105_tweet.txt;;ouh la la  shopping de notre agent  de police 
199336_tweet.txt;;goooooooaaaaaal thauvin - caleta car  meilleur duo de l 
114259_tweet.txt;;en ai pas mdr
58790_tweet.txt;;une duck camo classique
259038_tweet.txt;;comment tootatis elle peut nous appeler  les vangins  sérieusement
107601_tweet.txt;;mdrr en vrai un supporter de liverpool de  ans les avait jamais vu gagner la pl est long en vrai
4022_tweet.txt;;est avec adblock jcrois ai la même
122350_tweet.txt;;mon dieu mais est quoi ce monde dans lequel on vit  on parle un homme qui est mort la  vous donnez la gerbe  
250026_tweet.txt;;ptdr attend tu dis ça à moi là  trouve moi une seule fois où je refuse de terminer mes joueurs préférés
88883_tweet.txt;;il fait vieille folle le curé là  
158160_tweet.txt;;ptdrrrr budenholzer compte uniquement sur giannis
29479_tweet.txt;;mohamed henni il ouvre trop sa gueule - contre brest om joue le titre tout ça pour faire - à la fin
249980_tweet.txt;;nahi ye lein complete package  
224920_tweet.txt;;allô oui giannis ça va  est pat riley le parrain de miami ça te dit pas ocean drive avec le golf du mexique inquiète pas ça va bien se passer ya dwight howard junior et un mec pas très connut qui appelle jimmy butler alors on signe ou 
148548_tweet.txt;;si je stan astro vous allez le faire  
114348_tweet.txt;;ai impression as juste à écrire léna situation pour invoquer mdrrr
174244_tweet.txt;;tien par conte le bail avec le citron c  pour les bouton acnés 
186829_tweet.txt;;demain on va tous voir flou  déjà que étais déjà hype pour le son mais alors le mv 
117_tweet.txt;;auba il deconne mais ça reste un vrai comment il a calmé lacazette il lui a mit un coup de pression  
262227_tweet.txt;;tony parker mdr je ai en couverture maintenant carrément
263355_tweet.txt;;svp rembourser nous sainz en formule  de hier 
90430_tweet.txt;;vous êtes sublime je pleure   
72801_tweet.txt;;pauvre victoria faut pas elle pense être moche 
201330_tweet.txt;;trop bien fall guys avec des amis même si ai plus de manette maintenant 
171226_tweet.txt;;la chanson de somi aime tropp mieux que birthday
228025_tweet.txt;;ppptdr a que moi pour relire des anciennes conversations qui vont me briser le coeur
28703_tweet.txt;;niall il me dead avec son liverpool pendant on cane on est des gros clowns 
135384_tweet.txt;;enfin le retour du tennis    avant entrer dans le grand bain on va commencer par se mouiller la nuque  je vais vous proposer des bets sur les qualifications de palerme  ha uniquement   lâchez vos meilleurs fav   
196814_tweet.txt;;nintendo est vraiment les boss hyper curieux de voir ce que ça va donner hyper hypé par la vidéo des  ans de mario en tour cas  
143232_tweet.txt;;les gens qui se demandaient pk kd a pas gagné de titre avec okc vous avez la réponse mtn 
13136_tweet.txt;;oula oula un nouveau téléphone ce serait le pied  
223498_tweet.txt;;en appelle à mes amis de la team jambonbeurre qui a les noms des mecs qui ont traîné axelle sur  mètresxxx un certain lias veut des preuves 
126295_tweet.txt;;ceux qui sont pour de garder willian vous êtes des enfants de putes vous aimez pas chelsea
38893_tweet.txt;;aller voir sa video vous aller tous craquer 
264207_tweet.txt;;bon le feat avec bosh est quelque chose
64689_tweet.txt;;et chelsea va battre liverpool et nous on aura dans le cul contre leicester tout est écrit sa grand mère la pute
190344_tweet.txt;;merci beaucoup à vous les gars et à la communauté milenko va être hyper content  
100403_tweet.txt;;tu a acheté ou ton haut la  trop bow
215944_tweet.txt;;avec des lunettes et une durag en plus quand je es dis que tu vas avoir  ans toute ta vie était pas une vanne
235323_tweet.txt;;le maillot est 
92334_tweet.txt;;leris il a cru on était son frère pour croire à ses pranks fatigués mdrr
183755_tweet.txt;;ou celle-là si tu préfères  
86752_tweet.txt;;omg clétait gratiné cette semaine look cata 
112952_tweet.txt;;non miami c abusé défensivement tactiquement trop fort pour les bucks
260389_tweet.txt;;je suis choquée ai vu la vidéo de hassan en sah est choquant
11957_tweet.txt;;putain moi tu me ramènes  personnes à une soirée de nouvel an  je dit bien  personnes alors que les autres ne ramène que  personnes max  et que tu refuses de payer alors que tu es plein aux as je te pète une durite direct et toi que ferait tu  lmvsmonde
109477_tweet.txt;;ptdrrr tootatis elle a dit je sors mtn pcq ai besoin de aérer la fouffe vais dead 
54821_tweet.txt;;achète pas de t-shirt comme ça mais un t-shirt basique de chez jennyfer c pas  balles hein la c pcq c léna situations
266416_tweet.txt;;faut arrêter de parler ademo ai rêvé de lui 
38081_tweet.txt;;et moi je serais un fan de dieudonne 
178025_tweet.txt;;donc ma soeur était sa rentrée en terminale hui les profs ont manifesté parce que des postes ont été supprimé du coup ils ont annulé la rentrée  elle rentre là mdrr  
25427_tweet.txt;;oue le braquemart est lourd et le crack malsain
227744_tweet.txt;;a un ogre un pote à wesley ect qui a mangé toute ma saucisse de francfort en un crooo wsh il a laissé que le pain
135443_tweet.txt;;est ce que jsuis la seule a avoir connu selena avec ça 
129982_tweet.txt;;mère covid dit ça parce elle est guerrie 
251521_tweet.txt;;sainz il est rapide cet enculé espagnol
230609_tweet.txt;;ptdrrrr jsuis fatigué
210055_tweet.txt;;mon reuf anime avec adblock est le meilleur site de histoire et je parle sérieux
101105_tweet.txt;;batwoman crois est une de mes versions de batman préférés i mean batman rousse lesbienne
218060_tweet.txt;;tg  tu salis rihanna en osant la comparer à wejdene donc encore tg
78298_tweet.txt;;freeze corleone a les meilleurs placements de ce rap de merde
164934_tweet.txt;;puis pareil je sais pas vous mais mario galaxy est chiant a émulé flemme acheter des adapts connecter la wiimote au pc est chiant bref
4334_tweet.txt;;deux deux de kaaris et bosh me donne envie de me mettre torse nu  et sortir pour me battre avec le premier venu 
37658_tweet.txt;;de base jessica je la suis grv je regarde toute ses sto snaps je la kiff mais là elle déçois grave je suis choqué carla fait de la peine pour le coup mskn de afficher comme ça et de lâcher des personne aime ici c grv vilain de dire ça 
109564_tweet.txt;;les lakers decoive vous trouvez pas 
233053_tweet.txt;;suis en dépression
131011_tweet.txt;;ça interresse pas les gens car même les médias en foutent tu mate équipe tv le match le plus important pour eux ce soir est brest marseille
51138_tweet.txt;;a me fume dans les commentaires a  noms différents à bruxelles moi je disais glaçons ou mister freeze 
